QGC WPL 110
0	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.282267	149.005513	580.289978	1
1	0	3	84	0.000000	0.000000	0.000000	0.000000	-35.282260	149.005535	75.000000	1
2	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.284492	148.981117	90.000000	1
3	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.283696	148.969266	90.000000	1
4	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.280857	148.961178	90.000000	1
5	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.280582	148.954790	90.000000	1
6	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.279527	148.952402	90.000000	1
7	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.276492	148.949585	90.000000	1
8	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.274914	148.917304	90.000000	1
9	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.276249	148.916869	90.000000	1
10	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.276567	148.946867	80.000000	1
11	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.276578	148.949506	90.000000	1
12	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.279608	148.952294	90.000000	1
13	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.280630	148.954706	110.000000	1
14	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.281088	148.961221	90.000000	1
15	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.283946	148.969167	90.000000	1
16	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.284672	148.981173	90.000000	1
17	0	3	189	0.000000	0.000000	0.000000	0.000000	-35.280592	149.005892	0.000000	1
18	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.279179	149.009468	90.000000	1
19	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.281588	149.009889	60.000000	1
20	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.281841	149.008155	60.000000	1
21	0	10	85	0.000000	0.000000	0.000000	0.000000	-35.282268	149.005512	0.000000	1
